"","plate.barcode","annotation","cell_ontology_id"
"A10.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"A12.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"A11.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"A13.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"A14.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"A15.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"A16.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"A17.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"A1.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"A3.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"A2.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"A4.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"A5.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"A6.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"A7.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"A8.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"B11.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"C15.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"D18.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"E21.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"G3.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"B12.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"C16.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"D19.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"E22.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"G4.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"H6.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"I11.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"H5.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"J13.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"K16.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"L20.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"I9.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"J12.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"K15.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"L19.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"M21.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"O3.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"P5.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"M22.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"F1.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"G5.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"H7.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"I12.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"J14.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"K17.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"L21.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"N1.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"O4.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"O5.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"P7.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"P6.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"B13.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"C17.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"D20.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"J15.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"K18.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"L22.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"N2.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"O6.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"P8.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"B15.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"C19.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"D22.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"B14.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"C18.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"D21.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"F2.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"G6.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"H8.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"I13.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"F3.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"P9.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"B16.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"C20.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"E1.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"F4.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"G8.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"G7.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"H11.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"I15.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"J17.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"H10.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"I14.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"J16.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"K19.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"M1.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"N3.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"O7.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"K20.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"B17.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"C21.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"E2.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"F5.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"G9.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"H12.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"I16.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"J18.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"K22.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"M2.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"M3.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"N6.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"O9.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"N5.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"O8.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"P10.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"P11.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"H13.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"I17.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"J19.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"L1.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"M4.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"N7.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"O10.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"P12.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"B19.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"D1.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"B18.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"C22.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"F6.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"G10.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"E4.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"N8.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"O11.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"P13.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"B20.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"D2.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"E5.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"F7.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"F9.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"G12.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"H16.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"G11.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"H15.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"I18.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"J20.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"L2.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"M5.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"I19.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"A19.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"B21.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"D3.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"E6.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"F10.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"G13.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"H17.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"I20.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"J21.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"J22.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"L4.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"M7.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"L3.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"M6.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"N10.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"O12.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"P14.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"N11.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"F11.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"G14.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"H18.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"I21.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"K1.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"L5.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"M8.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"N12.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"O14.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"P18.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"O13.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"A21.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"P15.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"A20.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"B22.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"D4.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"E7.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"C1.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"M9.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"N13.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"O15.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"P19.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"A22.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"C2.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"D6.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"D5.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"E9.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"F13.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"E8.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"F12.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"G15.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"H19.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"I22.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"K2.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"L6.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"G16.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"B1.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"C3.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"D7.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"E10.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"F14.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"G17.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"H21.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"H20.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"J2.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"K4.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"L8.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"J1.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"K3.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"L7.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"M10.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"N14.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"O16.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"P20.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"M11.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"E11.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"F15.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"G18.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"H22.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"J3.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"K5.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"L9.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"M12.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"N16.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"O18.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"N15.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"P22.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"P21.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"B2.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"C4.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"D8.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"B3.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"J4.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"K6.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"L10.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"M13.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"N17.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"O19.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"B4.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"C5.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"C6.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"D10.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"E13.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"D9.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"E12.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"F16.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"G19.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"I1.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"F18.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"B5.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"C7.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"D12.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"E14.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"F19.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"G21.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"I3.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"G20.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"J6.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"K8.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"L12.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"I2.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"J5.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"K7.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"L11.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"M14.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"N18.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"O20.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"M15.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"E16.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"F20.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"G22.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"I4.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"J7.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"K9.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"L14.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"M16.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"N19.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"N20.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"O22.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"O21.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"B6.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"C8.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"D13.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"B7.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"C9.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"D14.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"E17.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"I5.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"J8.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"K10.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"L15.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"M17.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"N21.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"F21.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"H1.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"B8.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"P1.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"C10.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"J9.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"K11.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"L16.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"M18.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"N22.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"D15.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"E18.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"F22.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"H2.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"I6.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"P2.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"E19.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"G1.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"H3.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"I7.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"B9.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"C11.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"D16.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"L17.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"M19.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"O1.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"J10.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"K12.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"P3.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"D17.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"E20.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"G2.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"H4.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"B10.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"C12.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"K13.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"L18.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"M20.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"O2.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0000312"
"P4.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"I8.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"J11.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312"
"C12.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0000312"
"M14.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0000312"
"N16.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312"
"O18.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0000312"
"A9.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0000312"
"B11.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312"
"C13.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0000312"
"D15.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0000312"
"E18.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312"
"D14.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0000312"
"F20.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0000312"
"H1.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0000312"
"I3.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0000312"
"E17.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0000312"
"F19.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312"
"G22.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312"
"I2.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312"
"J5.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0000312"
"K7.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0000312"
"L9.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0000312"
"J6.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0000312"
"B12.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312"
"C14.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0000312"
"D16.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312"
"E19.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312"
"F21.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0000312"
"H2.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0000312"
"I4.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312"
